DateTime,PM10 µg/m³,PM2.5 µg/m³,NO µg/m³,NO2 µg/m³,CO mg/m³,O µg/m³,Passive_Cigarette,Over_PM25_Limit,Month
2015-12-25,57.0,48.0,108.4,48.4,1.1,3.3,2.2,1,12
2015-12-26,60.0,48.0,174.0,52.7,1.4,3.4,2.2,1,12
2015-12-27,63.0,57.0,205.3,56.9,1.5,4.0,2.6,1,12
2015-12-28,66.0,56.0,231.3,64.0,1.6,4.1,2.5,1,12
2015-12-29,83.0,72.0,364.1,77.5,2.1,3.9,3.3,1,12
2015-12-30,51.0,37.0,201.8,65.2,1.4,6.3,1.7,1,12
2015-12-31,34.0,23.0,72.8,42.2,0.9,7.0,1.0,0,12
2016-01-01,76.0,65.0,125.9,45.8,1.2,4.4,3.0,1,1
2016-01-02,43.0,38.0,102.2,43.8,1.1,5.6,1.7,1,1
2016-01-03,36.0,30.0,88.5,49.4,1.1,5.7,1.4,1,1
2016-01-04,39.0,34.0,95.3,47.7,1.1,4.0,1.5,1,1
2016-01-05,39.0,35.0,138.3,53.9,1.2,3.9,1.6,1,1
2016-01-06,38.0,32.0,113.2,52.6,1.2,6.5,1.5,1,1
2016-01-07,48.0,37.0,246.9,74.1,1.6,4.4,1.7,1,1
2016-01-08,57.0,46.0,206.7,66.6,1.6,3.9,2.1,1,1
2016-01-09,48.0,43.0,184.4,60.8,1.5,3.7,2.0,1,1
2016-01-10,47.0,40.0,162.1,53.0,1.5,3.5,1.8,1,1
2016-01-11,38.0,29.0,140.6,49.9,1.4,3.0,1.3,1,1
2016-01-12,39.0,26.0,244.6,72.4,1.9,4.1,1.2,1,1
2016-01-13,29.0,19.0,177.0,78.0,1.4,8.1,0.9,0,1
2016-01-14,35.0,25.0,170.8,73.7,1.3,4.5,1.1,1,1
2016-01-15,33.0,25.0,146.7,69.0,1.3,11.4,1.1,1,1
2016-01-16,27.0,20.0,164.6,71.8,1.3,12.7,0.9,0,1
2016-01-17,10.0,6.0,70.0,42.6,1.0,37.1,0.3,0,1
2016-01-18,24.0,20.0,165.7,75.1,1.3,11.6,0.9,0,1
2016-01-19,46.0,36.0,188.4,82.8,1.4,6.1,1.6,1,1
2016-01-20,63.0,50.0,221.1,87.1,1.7,5.4,2.3,1,1
2016-01-21,85.0,67.0,289.3,97.0,1.9,6.0,3.0,1,1
2016-01-22,94.0,73.0,311.6,104.2,2.1,5.9,3.3,1,1
2016-01-23,100.0,78.0,281.5,102.5,2.1,9.6,3.5,1,1
2016-01-24,123.0,97.0,226.0,92.3,2.2,6.7,4.4,1,1
2016-01-25,115.0,85.0,280.7,101.1,2.4,9.1,3.9,1,1
2016-01-26,68.0,47.0,262.2,93.3,2.4,9.6,2.1,1,1
2016-01-27,90.0,71.0,320.3,99.9,2.5,4.1,3.2,1,1
2016-01-28,99.0,75.0,238.8,82.7,2.3,3.3,3.4,1,1
2016-01-29,85.0,62.0,238.2,84.5,2.3,5.7,2.8,1,1
2016-01-30,123.0,103.0,215.8,84.5,2.3,3.5,4.7,1,1
2016-01-31,95.0,69.0,198.6,71.6,2.3,6.3,3.1,1,1
2016-02-01,61.0,41.0,203.6,61.7,2.2,3.4,1.9,1,2
2016-02-02,83.0,49.0,103.1,47.4,1.7,3.8,2.2,1,2
2016-02-03,34.0,26.0,,,1.1,8.8,1.2,1,2
2016-02-04,20.0,15.0,,,0.7,22.8,0.7,0,2
2016-02-05,40.0,27.0,163.4,86.7,0.8,8.2,1.2,1,2
2016-02-06,53.0,39.0,170.6,82.4,0.8,4.4,1.8,1,2
2016-02-07,38.0,31.0,138.9,72.4,0.8,5.2,1.4,1,2
2016-02-08,31.0,24.0,142.1,65.3,0.9,7.7,1.1,0,2
2016-02-09,41.0,32.0,224.1,78.1,1.1,3.9,1.5,1,2
2016-02-10,15.0,12.0,121.5,74.2,0.7,22.4,0.5,0,2
2016-02-11,24.0,15.0,187.9,92.6,0.8,10.2,0.7,0,2
2016-02-12,36.0,28.0,121.3,71.4,0.6,13.8,1.3,1,2
2016-02-13,51.0,44.0,114.9,66.2,0.7,7.4,2.0,1,2
2016-02-14,40.0,32.0,91.6,58.0,0.7,10.7,1.5,1,2
2016-02-15,39.0,31.0,138.2,71.3,0.9,9.0,1.4,1,2
2016-02-16,18.0,12.0,118.6,63.8,0.8,15.2,0.5,0,2
2016-02-17,16.0,10.0,134.2,67.7,0.7,12.4,0.5,0,2
2016-02-18,33.0,28.0,152.9,66.1,1.0,9.4,1.3,1,2
2016-02-19,38.0,32.0,176.7,74.1,1.1,13.0,1.5,1,2
2016-02-20,23.0,15.0,105.0,66.8,0.7,27.6,0.7,0,2
2016-02-21,30.0,20.0,109.3,69.3,0.8,28.9,0.9,0,2
2016-02-22,75.0,46.0,173.8,83.0,1.1,6.1,2.1,1,2
2016-02-23,84.0,63.0,127.7,65.8,1.1,11.2,2.9,1,2
2016-02-24,47.0,33.0,153.3,68.5,1.1,16.8,1.5,1,2
2016-02-25,30.0,17.0,101.5,58.7,0.8,27.6,0.8,0,2
2016-02-26,50.0,33.0,176.7,68.5,1.1,16.3,1.5,1,2
2016-02-27,26.0,20.0,105.2,53.2,1.0,18.1,0.9,0,2
2016-02-28,17.0,13.0,114.4,64.7,1.0,13.0,0.6,0,2
2016-02-29,12.0,7.0,129.9,70.5,1.1,20.7,0.3,0,2
2016-03-01,38.0,28.0,199.8,79.1,1.5,8.4,1.3,1,3
2016-03-02,39.0,31.0,114.2,64.2,1.2,23.4,1.4,1,3
2016-03-03,8.0,7.0,86.8,52.7,0.8,44.3,0.3,0,3
2016-03-04,26.0,20.0,134.3,73.5,1.0,13.9,0.9,0,3
2016-03-05,17.0,14.0,84.4,54.9,0.8,20.7,0.6,0,3
2016-03-06,34.0,29.0,96.5,61.2,1.0,9.9,1.3,1,3
2016-03-07,43.0,32.0,107.4,67.0,1.1,20.4,1.5,1,3
2016-03-08,41.0,29.0,138.5,75.7,1.1,37.2,1.3,1,3
2016-03-09,,,89.1,58.4,1.0,35.2,,0,3
2016-03-10,36.0,30.0,122.6,74.0,1.1,28.1,1.4,1,3
2016-03-11,35.0,29.0,123.3,75.7,1.1,30.3,1.3,1,3
2016-03-12,39.0,32.0,96.5,63.5,1.0,36.5,1.5,1,3
2016-03-13,25.0,21.0,66.1,47.6,1.0,43.1,1.0,0,3
2016-03-14,24.0,16.0,92.0,54.6,1.0,33.6,0.7,0,3
2016-03-15,36.0,30.0,111.1,64.9,1.1,29.7,1.4,1,3
2016-03-16,19.0,12.0,79.1,45.9,0.9,40.3,0.5,0,3
2016-03-17,32.0,28.0,105.0,64.3,1.0,37.1,1.3,1,3
2016-03-18,37.0,32.0,150.6,79.8,1.4,26.1,1.5,1,3
2016-03-19,40.0,35.0,161.8,80.1,1.4,41.2,1.6,1,3
2016-03-20,29.0,22.0,61.7,45.3,1.1,66.7,1.0,0,3
2016-03-21,34.0,28.0,92.8,61.6,1.2,44.7,1.3,1,3
2016-03-22,54.0,46.0,89.8,56.9,1.0,34.5,2.1,1,3
2016-03-23,,,69.6,44.6,0.6,47.5,,0,3
2016-03-24,41.0,30.0,95.7,60.9,0.7,34.8,1.4,1,3
2016-03-25,30.0,35.0,77.8,53.8,0.6,45.6,1.6,1,3
2016-03-26,50.0,40.0,71.3,51.0,0.6,46.8,1.8,1,3
2016-03-27,42.0,33.0,46.4,35.4,0.6,62.2,1.5,1,3
2016-03-28,30.0,28.0,46.8,34.9,0.6,45.3,1.3,1,3
2016-03-29,23.0,15.0,74.3,47.1,0.7,43.5,0.7,0,3
2016-03-30,28.0,19.0,103.5,62.9,0.8,24.7,0.9,0,3
2016-03-31,46.0,36.0,123.3,70.3,1.0,16.7,1.6,1,3
2016-04-01,45.0,30.0,76.6,51.4,0.9,34.0,1.4,1,4
2016-04-02,53.0,38.0,79.9,52.9,0.9,31.2,1.7,1,4
2016-04-03,47.0,33.0,64.4,47.5,0.8,43.0,1.5,1,4
2016-04-04,46.0,36.0,67.6,43.8,0.8,35.8,1.6,1,4
2016-04-05,57.0,44.0,73.6,46.3,0.9,,2.0,1,4
2016-04-06,74.0,50.0,111.1,60.9,1.1,,2.3,1,4
2016-04-07,78.0,59.0,87.8,55.4,1.0,,2.7,1,4
2016-04-08,48.0,33.0,88.6,50.0,1.0,,1.5,1,4
2016-04-09,28.0,20.0,58.8,40.1,0.8,,0.9,0,4
2016-04-10,18.0,14.0,44.7,33.5,0.8,,0.6,0,4
2016-04-11,20.0,15.0,52.9,37.8,0.9,,0.7,0,4
2016-04-12,19.0,10.0,,,,,0.5,0,4
2016-04-13,30.0,19.0,72.6,52.5,,,0.9,0,4
2016-04-14,16.0,15.0,74.1,51.1,0.7,,0.7,0,4
2016-04-15,27.0,19.0,67.0,46.3,0.5,,0.9,0,4
2016-04-16,23.0,14.0,60.2,42.7,0.4,,0.6,0,4
2016-04-17,30.0,17.0,49.2,35.6,0.4,,0.8,0,4
2016-04-18,22.0,14.0,53.3,38.0,0.4,,0.6,0,4
2016-04-19,18.0,13.0,65.5,45.1,0.5,,0.6,0,4
2016-04-20,26.0,18.0,75.5,50.1,0.6,,0.8,0,4
2016-04-21,27.0,21.0,63.1,45.7,0.6,,1.0,0,4
2016-04-22,30.0,22.0,69.8,51.0,0.6,,1.0,0,4
2016-04-23,17.0,10.0,38.1,30.5,0.4,,0.5,0,4
2016-04-24,10.0,9.0,39.1,28.6,0.4,,0.4,0,4
2016-04-25,6.0,5.0,33.9,25.4,0.4,,0.2,0,4
2016-04-26,24.0,19.0,75.3,48.7,0.6,,0.9,0,4
2016-04-27,20.0,11.0,80.2,49.3,0.7,,0.5,0,4
2016-04-28,19.0,11.0,68.1,45.1,0.6,62.4,0.5,0,4
2016-04-29,25.0,15.0,68.6,46.9,0.7,56.6,0.7,0,4
2016-04-30,22.0,14.0,59.7,43.1,0.6,71.2,0.6,0,4
2016-05-01,8.0,6.0,37.2,29.1,0.6,62.1,0.3,0,5
2016-05-02,18.0,16.0,61.0,43.2,0.8,39.0,0.7,0,5
2016-05-03,17.0,13.0,77.8,49.5,0.8,45.8,0.6,0,5
2016-05-04,10.0,9.0,74.1,51.3,0.7,72.6,0.4,0,5
2016-05-05,18.0,15.0,72.6,50.9,0.7,69.2,0.7,0,5
2016-05-06,33.0,25.0,95.0,69.9,0.8,56.6,1.1,1,5
2016-05-07,32.0,14.0,74.0,57.1,0.8,74.7,0.6,0,5
2016-05-08,22.0,,44.4,35.1,0.6,81.8,,0,5
2016-05-09,25.0,,65.6,46.9,0.8,56.8,,0,5
2016-05-10,,,83.8,56.0,1.0,23.8,,0,5
2016-05-11,27.0,14.0,83.4,53.9,0.9,28.7,0.6,0,5
2016-05-12,19.0,,80.3,51.1,0.9,30.6,,0,5
2016-05-13,,,76.4,49.6,0.9,25.6,,0,5
2016-05-14,28.0,,59.3,40.2,0.9,46.3,,0,5
2016-05-15,16.0,,42.6,30.8,0.7,62.9,,0,5
2016-05-16,,,56.2,37.2,0.8,,,0,5
2016-05-17,,,60.5,44.3,0.8,,,0,5
2016-05-18,23.0,,63.5,45.5,0.8,,,0,5
2016-05-19,14.0,,86.6,58.0,0.8,,,0,5
2016-05-20,,,96.6,60.7,1.0,,,0,5
2016-05-21,,,66.0,50.8,0.9,,,0,5
2016-05-22,13.0,13.0,48.7,40.5,0.8,,0.6,0,5
2016-05-23,26.0,21.0,66.6,45.5,0.8,,1.0,0,5
2016-05-24,17.0,9.0,59.5,39.8,0.8,,0.4,0,5
2016-05-25,17.0,12.0,43.9,33.8,0.8,,0.5,0,5
2016-05-26,15.0,17.0,53.5,41.6,0.8,84.6,0.8,0,5
2016-05-27,40.0,23.0,81.9,63.6,1.0,77.8,1.0,0,5
2016-05-28,38.0,22.0,65.0,50.1,0.9,84.0,1.0,0,5
2016-05-29,21.0,15.0,44.9,33.0,0.9,51.8,0.7,0,5
2016-05-30,17.0,10.0,76.0,49.1,1.0,26.2,0.5,0,5
2016-05-31,18.0,12.0,81.0,52.2,1.0,21.5,0.5,0,5
2016-06-01,22.0,10.0,80.1,52.3,1.1,31.3,0.5,0,6
2016-06-02,12.0,7.0,34.2,28.1,0.9,58.3,0.3,0,6
2016-06-03,24.0,24.0,47.2,37.1,1.0,48.6,1.1,0,6
2016-06-04,11.0,13.0,47.0,33.7,0.9,54.1,0.6,0,6
2016-06-05,17.0,18.0,37.1,29.5,0.9,48.4,0.8,0,6
2016-06-06,15.0,9.0,70.9,48.0,1.1,48.2,0.4,0,6
2016-06-07,20.0,13.0,72.6,55.1,1.1,52.8,0.6,0,6
2016-06-08,16.0,10.0,68.0,46.5,1.1,57.9,0.5,0,6
2016-06-09,26.0,20.0,51.5,38.7,1.1,64.8,0.9,0,6
2016-06-10,23.0,16.0,55.7,43.4,1.1,61.3,0.7,0,6
2016-06-11,21.0,18.0,56.8,43.0,1.1,60.0,0.8,0,6
2016-06-12,11.0,6.0,42.2,33.6,1.0,69.2,0.3,0,6
2016-06-13,15.0,11.0,52.9,38.0,1.1,67.9,0.5,0,6
2016-06-14,15.0,6.0,50.5,35.7,1.1,65.2,0.3,0,6
2016-06-15,13.0,3.0,53.3,37.7,1.1,52.9,0.1,0,6
2016-06-16,14.0,8.0,67.3,45.1,1.1,34.0,0.4,0,6
2016-06-17,14.0,4.0,44.2,30.3,1.0,51.1,0.2,0,6
2016-06-18,15.0,7.0,46.5,34.8,1.0,54.0,0.3,0,6
2016-06-19,14.0,8.0,50.2,38.8,1.0,43.1,0.4,0,6
2016-06-20,9.0,6.0,68.1,49.5,1.2,43.5,0.3,0,6
2016-06-21,13.0,9.0,59.8,45.7,1.1,71.3,0.4,0,6
2016-06-22,22.0,12.0,76.2,60.4,1.2,86.5,0.5,0,6
2016-06-23,35.0,21.0,73.7,61.5,1.3,97.4,1.0,0,6
2016-06-24,46.0,29.0,65.9,56.8,1.3,101.4,1.3,1,6
2016-06-25,27.0,17.0,58.0,43.6,1.2,74.4,0.8,0,6
2016-06-26,18.0,10.0,37.7,29.5,1.0,68.8,0.5,0,6
2016-06-27,10.0,4.0,60.9,43.1,1.1,59.3,0.2,0,6
2016-06-28,14.0,8.0,61.1,44.7,1.1,74.3,0.4,0,6
2016-06-29,21.0,10.0,71.7,54.4,1.2,81.6,0.5,0,6
2016-06-30,28.0,15.0,63.8,46.3,1.2,75.8,0.7,0,6
2016-07-01,26.0,15.0,49.6,39.5,1.2,77.6,0.7,0,7
2016-07-02,21.0,12.0,38.6,31.2,1.1,77.4,0.5,0,7
2016-07-03,16.0,9.0,39.4,31.3,1.1,66.9,0.4,0,7
2016-07-04,13.0,6.0,49.4,33.4,1.1,55.2,0.3,0,7
2016-07-05,27.0,16.0,60.4,48.0,1.3,73.5,0.7,0,7
2016-07-06,25.0,15.0,69.0,53.1,1.3,77.9,0.7,0,7
2016-07-07,27.0,16.0,69.5,53.7,1.2,78.9,0.7,0,7
2016-07-08,28.0,16.0,50.6,38.0,1.2,73.5,0.7,0,7
2016-07-09,29.0,15.0,40.5,32.9,1.1,98.6,0.7,0,7
2016-07-10,30.0,17.0,36.7,28.9,1.1,101.0,0.8,0,7
2016-07-11,26.0,15.0,53.8,40.9,1.2,83.9,0.7,0,7
2016-07-12,19.0,8.0,65.0,48.4,1.3,42.2,0.4,0,7
2016-07-13,21.0,12.0,79.1,53.1,1.3,42.8,0.5,0,7
2016-07-14,,,73.3,49.2,1.2,59.1,,0,7
2016-07-15,8.0,3.0,68.0,47.3,1.1,56.2,0.1,0,7
2016-07-16,8.0,2.0,53.0,42.4,1.1,64.4,0.1,0,7
2016-07-17,15.0,6.0,41.4,33.9,1.1,79.6,0.3,0,7
2016-07-18,19.0,10.0,49.5,40.8,1.1,90.8,0.5,0,7
2016-07-19,27.0,20.0,62.1,50.7,,107.1,0.9,0,7
2016-07-20,34.0,22.0,67.9,54.6,,107.6,1.0,0,7
2016-07-21,27.0,16.0,63.6,47.7,,86.7,0.7,0,7
2016-07-22,26.0,10.0,62.4,47.0,,65.1,0.5,0,7
2016-07-23,20.0,9.0,47.4,36.8,,53.9,0.4,0,7
2016-07-24,18.0,8.0,40.2,32.2,,53.9,0.4,0,7
2016-07-25,28.0,12.0,62.5,48.7,,64.7,0.5,0,7
2016-07-26,19.0,9.0,58.2,45.6,,69.1,0.4,0,7
2016-07-27,18.0,8.0,75.1,50.8,,60.8,0.4,0,7
2016-07-28,20.0,8.0,52.2,40.4,,68.5,0.4,0,7
2016-07-29,23.0,13.0,59.7,45.9,,80.8,0.6,0,7
2016-07-30,18.0,11.0,39.9,31.9,,81.1,0.5,0,7
2016-07-31,12.0,4.0,36.6,27.8,,67.4,0.2,0,7
2016-08-01,16.0,15.0,48.1,34.6,,56.7,0.7,0,8
2016-08-02,12.0,7.0,48.0,35.1,,64.0,0.3,0,8
2016-08-03,18.0,10.0,55.0,41.6,,75.1,0.5,0,8
2016-08-04,23.0,13.0,56.1,43.2,,85.4,0.6,0,8
2016-08-05,8.0,3.0,51.0,35.7,,48.6,0.1,0,8
2016-08-06,6.0,1.0,44.8,33.8,,49.3,0.0,0,8
2016-08-07,6.0,3.0,38.8,31.5,,64.8,0.1,0,8
2016-08-08,14.0,14.0,46.6,37.9,,77.6,0.6,0,8
2016-08-09,20.0,11.0,47.1,37.4,,85.2,0.5,0,8
2016-08-10,9.0,5.0,37.5,27.8,,65.7,0.2,0,8
2016-08-11,5.0,2.0,33.1,26.3,,68.8,0.1,0,8
2016-08-12,11.0,6.0,42.7,32.8,,70.4,0.3,0,8
2016-08-13,18.0,7.0,35.6,29.2,,87.2,0.3,0,8
2016-08-14,25.0,15.0,33.1,28.4,,83.4,0.7,0,8
2016-08-15,18.0,9.0,29.6,24.3,,77.4,0.4,0,8
2016-08-16,15.0,6.0,32.9,25.3,0.5,74.2,0.3,0,8
2016-08-17,13.0,3.0,30.7,23.0,0.6,64.2,0.1,0,8
2016-08-18,15.0,7.0,32.8,24.8,0.6,74.4,0.3,0,8
2016-08-19,19.0,7.0,36.2,27.3,0.6,75.9,0.3,0,8
2016-08-20,23.0,,37.3,28.1,0.6,44.9,,0,8
2016-08-21,17.0,7.0,29.6,22.5,0.6,50.9,0.3,0,8
2016-08-22,10.0,,36.4,26.8,0.5,63.1,,0,8
2016-08-23,,,49.7,38.1,0.6,63.9,,0,8
2016-08-24,,,47.8,38.5,0.7,78.9,,0,8
2016-08-25,,,47.0,36.6,0.7,81.1,,0,8
2016-08-26,27.0,15.0,43.4,34.3,0.6,79.7,0.7,0,8
2016-08-27,30.0,12.0,40.7,34.3,0.6,81.7,0.5,0,8
2016-08-28,28.0,10.0,39.5,32.4,0.6,87.0,0.5,0,8
2016-08-29,24.0,9.0,35.4,27.9,0.7,84.4,0.4,0,8
2016-08-30,22.0,5.0,58.2,41.4,0.8,43.1,0.2,0,8
2016-08-31,25.0,10.0,59.7,43.0,0.8,56.9,0.5,0,8
2016-09-01,33.0,19.0,72.4,56.9,0.9,64.6,0.9,0,9
2016-09-02,35.0,15.0,63.8,50.8,0.8,81.6,0.7,0,9
2016-09-03,32.0,18.0,52.1,42.9,0.8,90.0,0.8,0,9
2016-09-04,31.0,14.0,40.0,32.5,0.7,88.9,0.6,0,9
2016-09-05,26.0,8.0,72.1,44.6,0.8,46.1,0.4,0,9
2016-09-06,24.0,5.0,55.3,40.1,0.7,57.1,0.2,0,9
2016-09-07,18.0,,64.0,44.7,0.8,54.2,,0,9
2016-09-08,,,70.2,53.3,0.8,70.3,,0,9
2016-09-09,64.0,38.0,,,1.0,66.9,1.7,1,9
2016-09-10,37.0,23.0,,,0.9,66.5,1.0,0,9
2016-09-11,25.0,12.0,,,0.8,76.6,0.5,0,9
2016-09-12,31.0,15.0,,,0.9,49.7,0.7,0,9
2016-09-13,42.0,20.0,82.9,74.2,1.0,52.7,0.9,0,9
2016-09-14,44.0,24.0,95.8,74.5,0.9,60.8,1.1,0,9
2016-09-15,47.0,28.0,85.0,61.0,0.9,39.7,1.3,1,9
2016-09-16,27.0,22.0,89.6,55.6,0.9,32.8,1.0,0,9
2016-09-17,17.0,10.0,52.3,40.0,0.8,43.9,0.5,0,9
2016-09-18,15.0,8.0,47.9,38.6,0.7,47.9,0.4,0,9
2016-09-19,17.0,5.0,111.1,67.8,1.0,22.5,0.2,0,9
2016-09-20,18.0,6.0,107.7,71.1,0.9,38.8,0.3,0,9
2016-09-21,20.0,11.0,100.4,63.9,0.9,37.1,0.5,0,9
2016-09-22,30.0,17.0,94.9,62.5,0.9,36.8,0.8,0,9
2016-09-23,41.0,24.0,105.2,73.1,1.0,32.1,1.1,0,9
2016-09-24,28.0,18.0,104.1,72.0,1.0,47.0,0.8,0,9
2016-09-25,33.0,20.0,96.9,74.4,1.3,42.8,0.9,0,9
2016-09-26,45.0,28.0,104.0,76.4,1.1,47.3,1.3,1,9
2016-09-27,45.0,28.0,106.7,76.6,1.1,34.6,1.3,1,9
2016-09-28,52.0,31.0,105.1,74.4,1.2,34.6,1.4,1,9
2016-09-29,57.0,40.0,87.0,66.6,1.1,52.5,1.8,1,9
2016-09-30,32.0,18.0,71.3,54.9,1.0,51.9,0.8,0,9
2016-10-01,23.0,13.0,82.9,58.5,1.0,40.6,0.6,0,10
2016-10-02,27.0,20.0,52.9,42.2,1.0,40.7,0.9,0,10
2016-10-03,23.0,10.0,104.7,64.2,1.2,25.2,0.5,0,10
2016-10-04,24.0,9.0,83.9,57.7,1.1,29.4,0.4,0,10
2016-10-05,33.0,16.0,119.2,65.1,1.2,26.9,0.7,0,10
2016-10-06,20.0,12.0,76.5,47.3,1.0,37.8,0.5,0,10
2016-10-07,39.0,25.0,102.8,65.3,1.2,21.7,1.1,1,10
2016-10-08,39.0,26.0,93.6,58.0,1.1,24.4,1.2,1,10
2016-10-09,15.0,10.0,55.9,35.1,1.0,28.9,0.5,0,10
2016-10-10,9.0,7.0,83.3,50.6,1.1,30.9,0.3,0,10
2016-10-11,20.0,10.0,104.6,60.5,1.2,16.6,0.5,0,10
2016-10-12,29.0,24.0,159.3,68.4,1.5,12.5,1.1,0,10
2016-10-13,29.0,21.0,138.8,70.4,1.3,7.8,1.0,0,10
2016-10-14,12.0,6.0,125.1,59.8,1.3,9.7,0.3,0,10
2016-10-15,19.0,14.0,107.5,46.7,1.4,6.1,0.6,0,10
2016-10-16,23.0,13.0,83.7,47.1,1.4,12.6,0.6,0,10
2016-10-17,47.0,32.0,197.0,69.7,2.0,6.2,1.5,1,10
2016-10-18,49.0,34.0,154.3,61.5,1.8,12.1,1.5,1,10
2016-10-19,46.0,33.0,141.2,63.2,1.6,7.3,1.5,1,10
2016-10-20,42.0,19.0,115.0,54.5,1.4,14.0,0.9,0,10
2016-10-21,23.0,16.0,93.2,56.4,1.3,18.6,0.7,0,10
2016-10-22,36.0,28.0,103.5,57.4,1.3,16.1,1.3,1,10
2016-10-23,33.0,26.0,72.2,49.8,1.2,17.3,1.2,1,10
2016-10-24,31.0,22.0,142.5,55.1,1.5,7.6,1.0,0,10
2016-10-25,28.0,18.0,126.6,46.3,1.6,4.9,0.8,0,10
2016-10-26,29.0,20.0,133.0,48.8,1.6,5.2,0.9,0,10
2016-10-27,23.0,14.0,100.2,50.8,1.5,10.8,0.6,0,10
2016-10-28,38.0,24.0,132.4,65.0,1.6,13.0,1.1,0,10
2016-10-29,48.0,38.0,135.3,55.8,1.6,13.7,1.7,1,10
2016-10-30,62.0,41.0,133.5,65.4,1.6,8.4,1.9,1,10
2016-10-31,42.0,37.0,116.0,62.5,1.6,11.9,1.7,1,10
2016-11-01,47.0,35.0,74.0,48.5,1.4,19.9,1.6,1,11
2016-11-02,53.0,40.0,111.6,57.5,1.7,13.6,1.8,1,11
2016-11-03,55.0,43.0,157.2,63.4,1.5,9.1,2.0,1,11
2016-11-04,31.0,20.0,105.1,55.4,0.8,16.4,0.9,0,11
2016-11-05,25.0,26.0,93.9,53.0,0.8,8.6,1.2,1,11
2016-11-06,29.0,19.0,93.7,46.4,0.9,5.4,0.9,0,11
2016-11-07,23.0,14.0,173.6,72.6,1.1,10.6,0.6,0,11
2016-11-08,32.0,21.0,154.4,73.0,1.0,8.9,1.0,0,11
2016-11-09,45.0,32.0,185.2,74.7,1.1,7.2,1.5,1,11
2016-11-10,63.0,50.0,196.1,81.3,1.2,7.4,2.3,1,11
2016-11-11,60.0,49.0,137.3,65.8,1.0,10.2,2.2,1,11
2016-11-12,40.0,31.0,235.7,78.2,1.2,11.4,1.4,1,11
2016-11-13,35.0,27.0,157.5,63.3,1.1,9.4,1.2,1,11
2016-11-14,28.0,22.0,104.4,54.2,0.9,10.2,1.0,0,11
2016-11-15,44.0,31.0,163.7,70.1,1.0,7.7,1.4,1,11
2016-11-16,73.0,61.0,224.0,79.6,1.3,6.0,2.8,1,11
2016-11-17,116.0,95.0,241.3,80.0,1.4,5.6,4.3,1,11
2016-11-18,76.0,59.0,221.3,80.4,1.4,5.6,2.7,1,11
2016-11-19,56.0,47.0,201.3,69.5,1.3,5.1,2.1,1,11
2016-11-20,43.0,32.0,162.4,58.0,1.3,5.2,1.5,1,11
2016-11-21,25.0,20.0,189.9,51.4,1.4,4.9,0.9,0,11
2016-11-22,20.0,13.0,234.4,59.0,1.4,4.9,0.6,0,11
2016-11-23,44.0,31.0,161.1,59.4,1.1,5.0,1.4,1,11
2016-11-24,30.0,20.0,122.1,58.3,0.8,6.3,0.9,0,11
2016-11-25,23.0,12.0,122.4,61.4,0.7,9.7,0.5,0,11
2016-11-26,17.0,9.0,93.0,56.8,0.7,15.6,0.4,0,11
2016-11-27,41.0,31.0,157.5,59.0,1.1,6.2,1.4,1,11
2016-11-28,38.0,22.0,140.5,53.4,0.9,10.1,1.0,0,11
2016-11-29,20.0,7.0,87.9,49.1,0.6,26.8,0.3,0,11
2016-11-30,35.0,23.0,158.0,65.9,0.9,9.0,1.0,0,11
2016-12-01,31.0,24.0,190.1,78.0,1.0,7.8,1.1,0,12
2016-12-02,39.0,27.0,113.1,63.8,0.8,13.0,1.2,1,12
2016-12-03,62.0,50.0,118.3,61.5,0.8,6.8,2.3,1,12
2016-12-04,63.0,49.0,136.1,64.4,1.0,6.4,2.2,1,12
2016-12-05,96.0,74.0,279.9,81.9,1.5,5.9,3.4,1,12
2016-12-06,97.0,75.0,350.9,91.8,1.8,6.2,3.4,1,12
2016-12-07,83.0,67.0,291.8,90.8,1.4,7.1,3.0,1,12
2016-12-08,89.0,74.0,339.5,89.7,1.9,7.1,3.4,1,12
2016-12-09,92.0,80.0,,92.5,1.9,6.6,3.6,1,12
2016-12-10,99.0,86.0,,96.8,2.1,7.1,3.9,1,12
2016-12-11,71.0,78.0,255.0,70.7,1.6,6.3,3.5,1,12
2016-12-12,78.0,66.0,234.6,73.0,1.5,6.5,3.0,1,12
2016-12-13,87.0,47.0,305.8,91.8,1.5,6.4,2.1,1,12
2016-12-14,65.0,52.0,232.8,79.1,1.4,6.0,2.4,1,12
2016-12-15,89.0,65.0,339.7,98.3,1.6,6.4,3.0,1,12
2016-12-16,81.0,56.0,301.1,91.0,1.5,6.3,2.5,1,12
2016-12-17,87.0,69.0,,96.7,2.2,7.0,3.1,1,12
2016-12-18,60.0,49.0,210.5,66.2,1.5,6.3,2.2,1,12
2016-12-19,55.0,46.0,246.9,77.4,1.5,8.6,2.1,1,12
2016-12-20,45.0,35.0,237.7,82.1,1.4,13.7,1.6,1,12
2016-12-21,41.0,30.0,182.3,68.5,1.4,11.0,1.4,1,12
2016-12-22,63.0,27.0,326.2,79.4,1.9,10.8,1.2,1,12
2016-12-23,87.0,68.0,,105.6,2.8,20.8,3.1,1,12
2016-12-24,53.0,45.0,256.3,74.1,1.7,16.1,2.0,1,12
2016-12-25,87.0,72.0,304.3,90.6,2.0,24.2,3.3,1,12
