DateTime,Mean_Temperature_°C,Humidity_Level_%,Mean_Windspeed_km/h,ATM_Pressure,ATM_Phenom_Fog,ATM_Phenom_Snow,ATM_Phenom_Rain,ATM_Phenom_Sultriness,Day_of_Week,Season
2017-03-02,10.0,68.0,6.0,1015.0,0,0,0,0,3,2
2017-03-03,8.0,87.0,6.0,1018.0,0,0,1,0,4,2
2017-03-04,9.0,93.0,16.0,1006.0,0,0,1,0,5,2
2017-03-05,10.0,70.0,6.0,1007.0,0,0,0,0,6,2
2017-03-06,9.0,77.0,7.0,1004.0,0,0,1,0,0,2
2017-03-07,12.0,31.0,19.0,1008.0,0,0,0,0,1,2
2017-03-08,10.0,34.0,6.0,1020.0,0,0,0,0,2,2
2017-03-09,11.0,48.0,6.0,1018.0,0,0,0,0,3,2
2017-03-10,15.0,32.0,15.0,1016.0,0,0,0,0,4,2
2017-03-11,12.0,34.0,9.0,1019.0,0,0,0,0,5,2
2017-03-12,11.0,43.0,8.0,1015.0,0,0,0,0,6,2
2017-03-13,10.0,55.0,6.0,1022.0,0,0,0,0,0,2
2017-03-14,12.0,56.0,4.0,1027.0,0,0,0,0,1,2
2017-03-15,13.0,54.0,6.0,1027.0,0,0,0,0,2,2
2017-03-16,12.0,61.0,3.0,1023.0,1,0,0,0,3,2
2017-03-17,14.0,63.0,8.0,1017.0,0,0,0,0,4,2
2017-03-18,15.0,62.0,13.0,1010.0,0,0,0,0,5,2
2017-03-19,15.0,67.0,11.0,1010.0,0,0,0,0,6,2
2017-03-20,14.0,72.0,5.0,1013.0,0,0,0,0,0,2
2017-03-21,14.0,77.0,7.0,1011.0,0,0,0,0,1,2
2017-03-22,13.0,87.0,13.0,1011.0,0,0,1,0,2,2
2017-03-23,13.0,93.0,12.0,1016.0,0,0,1,0,3,2
2017-03-24,13.0,86.0,5.0,1023.0,0,0,1,0,4,2
2017-03-25,14.0,84.0,9.0,1020.0,1,0,1,0,5,2
2017-03-26,12.0,81.0,9.0,1018.0,0,0,1,0,6,2
2017-03-27,11.0,59.0,8.0,1025.0,0,0,0,0,0,2
2017-03-28,12.0,62.0,4.0,1024.0,1,0,0,0,1,2
2017-03-29,15.0,57.0,4.0,1023.0,0,0,0,0,2,2
2017-03-30,16.0,57.0,3.0,1024.0,0,0,0,0,3,2
2017-03-31,17.0,56.0,4.0,1022.0,0,0,0,0,4,2
2017-04-01,16.0,52.0,8.0,1015.0,0,0,1,0,5,2
2017-04-02,14.0,73.0,7.0,1015.0,0,0,1,0,6,2
2017-04-03,17.0,58.0,7.0,1018.0,1,0,0,0,0,2
2017-04-04,16.0,53.0,5.0,1015.0,0,0,0,0,1,2
2017-04-05,14.0,76.0,9.0,1018.0,0,0,1,0,2,2
2017-04-06,15.0,58.0,9.0,1015.0,0,0,0,0,3,2
2017-04-07,14.0,65.0,7.0,1018.0,0,0,0,0,4,2
2017-04-08,15.0,64.0,5.0,1021.0,1,0,0,0,5,2
2017-04-09,16.0,63.0,6.0,1023.0,1,0,0,0,6,2
2017-04-10,19.0,55.0,5.0,1020.0,0,0,0,0,0,2
2017-04-11,18.0,56.0,6.0,1016.0,0,0,0,0,1,2
2017-04-12,18.0,58.0,9.0,1018.0,0,0,0,0,2,2
2017-04-13,19.0,55.0,12.0,1011.0,0,0,0,0,3,2
2017-04-14,17.0,60.0,7.0,1012.0,0,0,0,0,4,2
2017-04-15,18.0,59.0,7.0,1012.0,0,0,1,0,5,2
2017-04-16,18.0,53.0,9.0,1012.0,1,0,0,0,6,2
2017-04-17,15.0,52.0,10.0,1014.0,0,0,0,0,0,2
2017-04-18,12.0,46.0,17.0,1012.0,0,0,0,0,1,2
2017-04-19,12.0,,18.0,1018.0,0,0,0,0,2,2
2017-04-20,11.0,26.0,9.0,1023.0,0,0,0,0,3,2
2017-04-21,12.0,29.0,8.0,1027.0,0,0,0,0,4,2
2017-04-22,14.0,45.0,9.0,1020.0,0,0,0,0,5,2
2017-04-23,16.0,60.0,8.0,1016.0,1,0,0,0,6,2
2017-04-24,15.0,64.0,9.0,1018.0,0,0,0,0,0,2
2017-04-25,16.0,68.0,8.0,1012.0,0,0,1,0,1,2
2017-04-26,12.0,90.0,12.0,1007.0,0,0,1,0,2,2
2017-04-27,13.0,94.0,5.0,1006.0,0,0,1,1,3,2
2017-04-28,12.0,62.0,12.0,1005.0,0,0,1,0,4,2
2017-04-29,13.0,44.0,6.0,1015.0,0,0,0,0,5,2
2017-04-30,14.0,48.0,8.0,1015.0,0,0,0,0,6,2
2017-05-01,11.0,74.0,11.0,1012.0,0,0,1,0,0,2
2017-05-02,12.0,75.0,8.0,1016.0,1,0,1,0,1,2
2017-05-03,12.0,83.0,6.0,1018.0,0,0,1,0,2,2
2017-05-04,13.0,83.0,4.0,1016.0,0,0,1,0,3,2
2017-05-05,15.0,71.0,7.0,1016.0,1,0,0,0,4,2
2017-05-06,14.0,78.0,8.0,1014.0,0,0,1,0,5,2
2017-05-07,13.0,86.0,6.0,1011.0,0,0,1,0,6,2
2017-05-08,16.0,70.0,6.0,1010.0,1,0,1,0,0,2
2017-05-09,17.0,64.0,10.0,1009.0,0,0,1,0,1,2
2017-05-10,15.0,70.0,11.0,1011.0,0,0,0,0,2,2
2017-05-11,15.0,77.0,12.0,1008.0,0,0,1,0,3,2
2017-05-12,17.0,81.0,6.0,1007.0,0,0,1,0,4,2
2017-05-13,19.0,66.0,9.0,1012.0,0,0,0,0,5,2
2017-05-14,20.0,64.0,8.0,1019.0,0,0,0,0,6,2
2017-05-15,21.0,59.0,7.0,1024.0,0,0,0,0,0,2
2017-05-16,21.0,52.0,7.0,1026.0,0,0,0,0,1,2
2017-05-17,23.0,48.0,8.0,1021.0,0,0,0,0,2,2
2017-05-18,23.0,48.0,11.0,1016.0,0,0,0,0,3,2
2017-05-19,19.0,66.0,13.0,1012.0,0,0,1,0,4,2
2017-05-20,18.0,58.0,7.0,1015.0,0,0,1,0,5,2
2017-05-21,20.0,52.0,5.0,1019.0,1,0,0,0,6,2
2017-05-22,22.0,44.0,5.0,1017.0,0,0,0,0,0,2
2017-05-23,24.0,44.0,9.0,1016.0,0,0,0,0,1,2
2017-05-24,25.0,44.0,8.0,1015.0,0,0,0,0,2,2
2017-05-25,23.0,54.0,12.0,1016.0,0,0,0,0,3,2
2017-05-26,23.0,42.0,10.0,1018.0,0,0,0,0,4,2
2017-05-27,24.0,46.0,7.0,1019.0,0,0,0,0,5,2
2017-05-28,25.0,43.0,7.0,1020.0,0,0,0,0,6,2
2017-05-29,26.0,43.0,7.0,1016.0,0,0,0,0,0,2
2017-05-30,26.0,41.0,8.0,1015.0,0,0,0,0,1,2
2017-05-31,25.0,36.0,10.0,1018.0,0,0,0,0,2,2
2017-06-01,25.0,39.0,7.0,1018.0,0,0,0,0,3,3
2017-06-02,25.0,39.0,7.0,1017.0,0,0,0,0,4,3
2017-06-03,25.0,47.0,8.0,1014.0,0,0,0,0,5,3
2017-06-04,24.0,56.0,8.0,1011.0,0,0,0,0,6,3
2017-06-05,21.0,66.0,12.0,1011.0,0,0,1,0,0,3
2017-06-06,20.0,76.0,10.0,1008.0,0,0,1,0,1,3
2017-06-07,21.0,52.0,6.0,1012.0,1,0,0,0,2,3
2017-06-08,21.0,51.0,10.0,1020.0,0,0,0,0,3,3
2017-06-09,22.0,53.0,6.0,1017.0,0,0,0,0,4,3
2017-06-10,25.0,51.0,6.0,1016.0,0,0,0,0,5,3
2017-06-11,26.0,47.0,8.0,1018.0,0,0,0,0,6,3
2017-06-12,27.0,47.0,7.0,1015.0,0,0,0,0,0,3
2017-06-13,28.0,45.0,7.0,1013.0,0,0,0,0,1,3
2017-06-14,27.0,52.0,6.0,1013.0,0,0,1,0,2,3
2017-06-15,25.0,73.0,7.0,1015.0,0,0,1,0,3,3
2017-06-16,29.0,50.0,7.0,1014.0,0,0,0,0,4,3
2017-06-17,28.0,41.0,10.0,1014.0,0,0,0,0,5,3
2017-06-18,25.0,41.0,13.0,1019.0,0,0,0,0,6,3
2017-06-19,26.0,39.0,8.0,1021.0,0,0,0,0,0,3
2017-06-20,27.0,43.0,7.0,1017.0,0,0,0,0,1,3
2017-06-21,28.0,40.0,8.0,1015.0,0,0,0,0,2,3
2017-06-22,28.0,49.0,7.0,1016.0,0,0,0,0,3,3
2017-06-23,28.0,59.0,13.0,1015.0,0,0,0,0,4,3
2017-06-24,29.0,57.0,8.0,1014.0,0,0,0,0,5,3
2017-06-25,26.0,65.0,8.0,1011.0,0,0,1,0,6,3
2017-06-26,25.0,67.0,8.0,1013.0,0,0,1,0,0,3
2017-06-27,24.0,66.0,9.0,1010.0,0,0,1,0,1,3
2017-06-28,22.0,75.0,11.0,1002.0,0,0,1,0,2,3
2017-06-29,20.0,78.0,9.0,1001.0,0,0,1,0,3,3
2017-06-30,21.0,58.0,10.0,1008.0,0,0,1,0,4,3
2017-07-01,21.0,57.0,8.0,1012.0,0,0,0,0,5,3
2017-07-02,23.0,55.0,7.0,1014.0,0,0,0,0,6,3
2017-07-03,25.0,46.0,7.0,1017.0,0,0,0,0,0,3
2017-07-04,25.0,54.0,8.0,1019.0,0,0,0,0,1,3
2017-07-05,26.0,52.0,6.0,1018.0,0,0,0,0,2,3
2017-07-06,28.0,42.0,6.0,1018.0,0,0,0,0,3,3
2017-07-07,28.0,40.0,7.0,1017.0,0,0,0,0,4,3
2017-07-08,29.0,45.0,5.0,1015.0,0,0,0,0,5,3
2017-07-09,27.0,56.0,7.0,1013.0,0,0,1,0,6,3
2017-07-10,27.0,60.0,8.0,1011.0,0,0,1,0,0,3
2017-07-11,25.0,70.0,5.0,1013.0,0,0,1,0,1,3
2017-07-12,25.0,65.0,6.0,1013.0,0,0,0,0,2,3
2017-07-13,27.0,60.0,9.0,1012.0,0,0,0,0,3,3
2017-07-14,24.0,70.0,12.0,1012.0,0,0,1,0,4,3
2017-07-15,25.0,53.0,7.0,1014.0,0,0,0,0,5,3
2017-07-16,24.0,45.0,11.0,1020.0,0,0,0,0,6,3
2017-07-17,25.0,38.0,8.0,1021.0,0,0,0,0,0,3
2017-07-18,26.0,43.0,5.0,1019.0,0,0,0,0,1,3
2017-07-19,26.0,45.0,6.0,1016.0,0,0,0,0,2,3
2017-07-20,26.0,46.0,6.0,1013.0,0,0,0,0,3,3
2017-07-21,26.0,56.0,7.0,1012.0,0,0,1,0,4,3
2017-07-22,26.0,56.0,5.0,1013.0,0,0,0,0,5,3
2017-07-23,27.0,53.0,9.0,1013.0,0,0,0,0,6,3
2017-07-24,24.0,62.0,8.0,1005.0,0,0,1,0,0,3
2017-07-25,25.0,30.0,10.0,1004.0,0,0,0,0,1,3
2017-07-26,24.0,37.0,14.0,1005.0,0,0,0,0,2,3
2017-07-27,25.0,37.0,9.0,1009.0,0,0,0,0,3,3
2017-07-28,26.0,52.0,6.0,1011.0,0,0,0,0,4,3
2017-07-29,26.0,60.0,7.0,1016.0,0,0,1,0,5,3
2017-07-30,25.0,68.0,8.0,1016.0,0,0,1,0,6,3
2017-07-31,26.0,62.0,5.0,1017.0,0,0,0,0,0,3
2017-08-01,29.0,56.0,5.0,1018.0,0,0,0,0,1,3
2017-08-02,30.0,55.0,5.0,1017.0,0,0,0,0,2,3
2017-08-03,30.0,46.0,6.0,1015.0,0,0,0,0,3,3
2017-08-04,31.0,41.0,7.0,1011.0,0,0,0,0,4,3
2017-08-05,31.0,43.0,5.0,1011.0,0,0,0,0,5,3
2017-08-06,28.0,56.0,9.0,1011.0,0,0,1,0,6,3
2017-08-07,26.0,49.0,10.0,1016.0,0,0,0,0,0,3
2017-08-08,26.0,51.0,13.0,1013.0,0,0,1,0,1,3
2017-08-09,28.0,53.0,6.0,1012.0,0,0,0,0,2,3
2017-08-10,24.0,62.0,6.0,1011.0,0,0,1,0,3,3
2017-08-11,21.0,57.0,11.0,1011.0,0,0,1,0,4,3
2017-08-12,23.0,47.0,7.0,1014.0,0,0,0,0,5,3
2017-08-13,23.0,46.0,5.0,1017.0,0,0,0,0,6,3
2017-08-14,25.0,47.0,6.0,1019.0,0,0,0,0,0,3
2017-08-15,26.0,47.0,5.0,1019.0,0,0,0,0,1,3
2017-08-16,27.0,49.0,5.0,1018.0,0,0,0,0,2,3
2017-08-17,28.0,48.0,6.0,1017.0,0,0,0,0,3,3
2017-08-18,28.0,50.0,7.0,1016.0,0,0,1,0,4,3
2017-08-19,26.0,59.0,7.0,1012.0,0,0,1,0,5,3
2017-08-20,23.0,51.0,8.0,1017.0,0,0,0,0,6,3
2017-08-21,23.0,45.0,10.0,1019.0,0,0,0,0,0,3
2017-08-22,23.0,42.0,9.0,1019.0,0,0,0,0,1,3
2017-08-23,24.0,48.0,7.0,1017.0,0,0,0,0,2,3
2017-08-24,25.0,51.0,6.0,1018.0,0,0,0,0,3,3
2017-08-25,26.0,54.0,5.0,1019.0,0,0,0,0,4,3
2017-08-26,27.0,54.0,5.0,1017.0,0,0,0,0,5,3
2017-08-27,28.0,52.0,6.0,1015.0,0,0,0,0,6,3
2017-08-28,27.0,52.0,5.0,1014.0,0,0,1,0,0,3
2017-08-29,26.0,47.0,10.0,1016.0,0,0,0,0,1,3
2017-08-30,27.0,45.0,6.0,1015.0,0,0,0,0,2,3
2017-08-31,25.0,55.0,8.0,1014.0,0,0,1,0,3,3
2017-09-01,23.0,63.0,9.0,1010.0,0,0,1,0,4,4
2017-09-02,16.0,76.0,10.0,1010.0,0,0,1,0,5,4
2017-09-03,19.0,61.0,4.0,1011.0,1,0,0,0,6,4
2017-09-04,20.0,54.0,6.0,1016.0,0,0,0,0,0,4
2017-09-05,22.0,57.0,5.0,1019.0,0,0,0,0,1,4
2017-09-06,22.0,62.0,5.0,1016.0,0,0,0,0,2,4
2017-09-07,23.0,63.0,8.0,1011.0,0,0,1,0,3,4
2017-09-08,20.0,70.0,9.0,1012.0,0,0,1,0,4,4
2017-09-09,20.0,70.0,13.0,1003.0,0,0,1,0,5,4
2017-09-10,16.0,92.0,14.0,1002.0,0,0,1,0,6,4
2017-09-11,19.0,80.0,6.0,1002.0,0,0,1,0,0,4
2017-09-12,20.0,69.0,11.0,1006.0,0,0,1,0,1,4
2017-09-13,19.0,64.0,7.0,1018.0,0,0,0,0,2,4
2017-09-14,19.0,72.0,8.0,1012.0,0,0,1,0,3,4
2017-09-15,15.0,71.0,5.0,1011.0,0,0,1,0,4,4
2017-09-16,16.0,79.0,7.0,1010.0,0,0,1,0,5,4
2017-09-17,16.0,73.0,8.0,1011.0,0,0,1,0,6,4
2017-09-18,14.0,79.0,4.0,1014.0,0,0,0,0,0,4
2017-09-19,15.0,72.0,5.0,1012.0,1,0,0,0,1,4
2017-09-20,16.0,59.0,6.0,1015.0,1,0,0,0,2,4
2017-09-21,16.0,56.0,4.0,1018.0,0,0,0,0,3,4
2017-09-22,17.0,63.0,5.0,1020.0,0,0,0,0,4,4
2017-09-23,18.0,70.0,5.0,1020.0,1,0,0,0,5,4
2017-09-24,19.0,72.0,8.0,1018.0,0,0,1,0,6,4
2017-09-25,18.0,65.0,8.0,1019.0,0,0,0,0,0,4
2017-09-26,17.0,68.0,6.0,1021.0,0,0,0,0,1,4
2017-09-27,19.0,64.0,6.0,1023.0,0,0,0,0,2,4
2017-09-28,18.0,69.0,6.0,1025.0,0,0,0,0,3,4
2017-09-29,18.0,66.0,7.0,1024.0,0,0,0,0,4,4
2017-09-30,18.0,60.0,9.0,1020.0,0,0,0,0,5,4
2017-10-01,16.0,69.0,7.0,1021.0,0,0,1,0,6,4
2017-10-02,16.0,72.0,3.0,1023.0,0,0,0,0,0,4
2017-10-03,16.0,80.0,4.0,1020.0,0,0,0,0,1,4
2017-10-04,16.0,84.0,4.0,1024.0,1,0,0,0,2,4
2017-10-05,18.0,75.0,6.0,1017.0,1,0,0,0,3,4
2017-10-06,18.0,60.0,12.0,1010.0,1,0,0,0,4,4
2017-10-07,14.0,57.0,6.0,1019.0,1,0,0,0,5,4
2017-10-08,17.0,52.0,7.0,1015.0,0,0,0,0,6,4
2017-10-09,15.0,71.0,3.0,1017.0,0,0,0,0,0,4
2017-10-10,16.0,68.0,3.0,1019.0,0,0,0,0,1,4
2017-10-11,16.0,71.0,5.0,1022.0,1,0,0,0,2,4
2017-10-12,16.0,74.0,3.0,1024.0,1,0,0,0,3,4
2017-10-13,16.0,78.0,2.0,1026.0,1,0,0,0,4,4
2017-10-14,16.0,80.0,3.0,1027.0,1,0,0,0,5,4
2017-10-15,16.0,81.0,3.0,1028.0,1,0,0,0,6,4
2017-10-16,16.0,79.0,3.0,1027.0,1,0,0,0,0,4
2017-10-17,15.0,81.0,2.0,1024.0,1,0,0,0,1,4
2017-10-18,15.0,80.0,2.0,1019.0,1,0,0,0,2,4
2017-10-19,13.0,95.0,4.0,1019.0,1,0,0,1,3,4
2017-10-20,13.0,93.0,6.0,1020.0,1,0,0,0,4,4
2017-10-21,14.0,88.0,2.0,1020.0,0,0,1,0,5,4
2017-10-22,15.0,75.0,6.0,1013.0,1,0,1,0,6,4
2017-10-23,16.0,37.0,12.0,1014.0,0,0,0,0,0,4
2017-10-24,15.0,42.0,6.0,1019.0,0,0,0,0,1,4
2017-10-25,13.0,64.0,4.0,1025.0,0,0,0,0,2,4
2017-10-26,13.0,70.0,4.0,1025.0,1,0,0,0,3,4
2017-10-27,15.0,67.0,8.0,1017.0,1,0,0,0,4,4
2017-10-28,13.0,69.0,6.0,1018.0,1,0,0,0,5,4
2017-10-29,15.0,54.0,14.0,1007.0,0,0,0,0,6,4
2017-10-30,14.0,64.0,5.0,1016.0,0,0,0,0,0,4
2017-10-31,12.0,67.0,3.0,1023.0,0,0,0,0,1,4
2017-11-01,10.0,78.0,3.0,1024.0,1,0,0,0,2,4
2017-11-02,11.0,79.0,5.0,1020.0,1,0,0,0,3,4
2017-11-03,13.0,72.0,3.0,1016.0,0,0,0,0,4,4
2017-11-04,13.0,75.0,3.0,1018.0,0,0,0,0,5,4
2017-11-05,12.0,94.0,13.0,1008.0,0,0,1,0,6,4
2017-11-06,9.0,88.0,7.0,1009.0,0,0,1,0,0,4
2017-11-07,9.0,91.0,6.0,1012.0,0,0,1,0,1,4
2017-11-08,10.0,89.0,8.0,1015.0,0,0,1,0,2,4
2017-11-09,10.0,95.0,5.0,1020.0,0,0,1,1,3,4
2017-11-10,9.0,91.0,7.0,1020.0,1,0,0,0,4,4
2017-11-11,6.0,100.0,5.0,1014.0,1,0,0,1,5,4
2017-11-12,7.0,99.0,8.0,1006.0,1,0,1,0,6,4
2017-11-13,7.0,78.0,9.0,1001.0,0,0,0,0,0,4
2017-11-14,8.0,67.0,6.0,1016.0,0,0,0,0,1,4
2017-11-15,6.0,68.0,6.0,1021.0,0,0,0,0,2,4
2017-11-16,9.0,63.0,6.0,1020.0,0,0,0,0,3,4
2017-11-17,7.0,78.0,4.0,1018.0,1,0,0,0,4,4
2017-11-18,6.0,85.0,5.0,1018.0,1,0,0,0,5,4
2017-11-19,7.0,83.0,6.0,1013.0,1,0,0,0,6,4
2017-11-20,6.0,83.0,6.0,1019.0,1,0,0,0,0,4
2017-11-21,9.0,77.0,6.0,1018.0,0,0,0,0,1,4
2017-11-22,9.0,81.0,6.0,1020.0,0,0,0,0,2,4
2017-11-23,9.0,86.0,7.0,1020.0,0,0,0,0,3,4
2017-11-24,9.0,95.0,8.0,1021.0,1,0,1,0,4,4
2017-11-25,9.0,98.0,7.0,1014.0,1,0,1,0,5,4
2017-11-26,8.0,57.0,11.0,1016.0,0,0,0,0,6,4
2017-11-27,2.0,81.0,4.0,1024.0,1,0,0,0,0,4
2017-11-28,3.0,82.0,3.0,1016.0,0,0,1,0,1,4
2017-11-29,4.0,79.0,4.0,1006.0,0,0,1,0,2,4
2017-11-30,5.0,60.0,9.0,1002.0,0,0,1,0,3,4
2017-12-01,3.0,74.0,6.0,1011.0,0,0,1,0,4,1
2017-12-02,5.0,64.0,6.0,1016.0,0,0,1,0,5,1
2017-12-03,2.0,80.0,3.0,1020.0,1,0,0,0,6,1
2017-12-04,1.0,86.0,3.0,1026.0,1,0,0,0,0,1
2017-12-05,2.0,80.0,3.0,1032.0,1,0,0,0,1,1
2017-12-06,4.0,84.0,4.0,1032.0,1,0,0,0,2,1
2017-12-07,5.0,83.0,5.0,1028.0,1,0,0,0,3,1
2017-12-08,5.0,83.0,6.0,1015.0,0,0,0,0,4,1
2017-12-09,6.0,,14.0,1012.0,0,0,0,0,5,1
2017-12-10,0.0,67.0,4.0,1011.0,0,1,1,0,6,1
2017-12-11,1.0,99.0,5.0,999.0,0,0,1,1,0,1
2017-12-12,3.0,96.0,5.0,1008.0,1,0,0,1,1,1
2017-12-13,3.0,91.0,6.0,1016.0,1,0,0,0,2,1
2017-12-14,4.0,83.0,5.0,1007.0,0,0,0,0,3,1
2017-12-15,2.0,94.0,7.0,999.0,1,0,0,0,4,1
2017-12-16,2.0,91.0,7.0,1007.0,0,0,0,0,5,1
2017-12-17,3.0,69.0,6.0,1019.0,1,0,0,0,6,1
2017-12-18,0.0,66.0,4.0,1024.0,0,0,0,0,0,1
2017-12-19,0.0,73.0,5.0,1031.0,0,0,0,0,1,1
2017-12-20,0.0,82.0,5.0,1032.0,1,0,0,0,2,1
2017-12-21,0.0,84.0,4.0,1033.0,1,0,0,0,3,1
2017-12-22,1.0,83.0,4.0,1031.0,0,0,0,0,4,1
2017-12-23,3.0,80.0,5.0,1030.0,1,0,0,0,5,1
2017-12-24,4.0,85.0,5.0,1028.0,1,0,0,0,6,1
2017-12-25,5.0,89.0,4.0,1025.0,1,0,1,0,0,1
2017-12-26,5.0,97.0,6.0,1016.0,0,0,1,0,1,1
2017-12-27,5.0,99.0,9.0,994.0,0,0,1,0,2,1
2017-12-28,6.0,58.0,11.0,992.0,0,0,1,0,3,1
2017-12-29,4.0,41.0,6.0,1010.0,0,0,0,0,4,1
2017-12-30,4.0,69.0,5.0,1016.0,0,0,0,0,5,1
2017-12-31,3.0,85.0,3.0,1020.0,0,0,1,0,6,1
2018-01-01,3.0,94.0,5.0,1012.0,0,0,1,1,0,1
2018-01-02,6.0,72.0,8.0,1014.0,0,0,0,0,1,1
2018-01-03,4.0,73.0,6.0,1010.0,0,0,1,0,2,1
2018-01-04,6.0,75.0,6.0,1007.0,0,0,0,0,3,1
2018-01-05,5.0,89.0,5.0,1009.0,1,0,1,0,4,1
2018-01-06,7.0,99.0,4.0,1013.0,0,0,1,1,5,1
2018-01-07,8.0,99.0,7.0,1019.0,1,0,1,0,6,1
2018-01-08,11.0,93.0,15.0,1021.0,0,0,1,0,0,1
2018-01-09,11.0,89.0,11.0,1018.0,0,0,1,0,1,1
2018-01-10,8.0,91.0,7.0,1015.0,0,0,1,0,2,1
2018-01-11,7.0,94.0,5.0,1013.0,1,0,1,1,3,1
2018-01-12,7.0,83.0,6.0,1020.0,1,0,0,0,4,1
2018-01-13,4.0,88.0,5.0,1022.0,1,0,0,0,5,1
2018-01-14,3.0,93.0,4.0,1022.0,1,0,0,1,6,1
2018-01-15,3.0,98.0,5.0,1022.0,1,0,1,1,0,1
2018-01-16,4.0,96.0,5.0,1009.0,1,0,1,1,1,1
2018-01-17,5.0,74.0,9.0,1006.0,1,0,0,0,2,1
2018-01-18,6.0,57.0,7.0,1013.0,0,0,0,0,3,1
2018-01-19,6.0,69.0,6.0,1009.0,0,0,0,0,4,1
2018-01-20,4.0,83.0,6.0,1011.0,1,0,0,0,5,1
2018-01-21,7.0,60.0,10.0,1007.0,0,0,0,0,6,1
2018-01-22,6.0,59.0,7.0,1015.0,0,0,0,0,0,1
2018-01-23,4.0,80.0,6.0,1022.0,1,0,0,0,1,1
2018-01-24,6.0,77.0,7.0,1031.0,0,0,0,0,2,1
2018-01-25,6.0,90.0,4.0,1026.0,0,0,1,1,3,1
2018-01-26,6.0,95.0,6.0,1023.0,0,0,1,0,4,1
2018-01-27,7.0,96.0,8.0,1030.0,1,0,1,0,5,1
2018-01-28,4.0,100.0,4.0,1034.0,1,0,0,1,6,1
2018-01-29,4.0,100.0,3.0,1032.0,1,0,0,1,0,1
2018-01-30,2.0,100.0,6.0,1028.0,1,0,0,0,1,1
2018-01-31,6.0,100.0,4.0,1022.0,1,0,1,1,2,1
2018-02-01,6.0,100.0,8.0,1005.0,1,0,1,0,3,1
2018-02-02,6.0,94.0,7.0,1004.0,0,0,0,0,4,1
2018-02-03,5.0,82.0,6.0,1003.0,0,0,0,0,5,1
2018-02-04,4.0,79.0,5.0,1014.0,1,0,1,0,6,1
2018-02-05,5.0,80.0,8.0,1021.0,0,0,1,0,0,1
2018-02-06,4.0,91.0,7.0,1015.0,0,0,1,0,1,1
2018-02-07,5.0,86.0,6.0,1007.0,0,0,1,0,2,1
2018-02-08,6.0,85.0,5.0,1013.0,1,0,0,0,3,1
2018-02-09,7.0,80.0,6.0,1015.0,0,0,1,0,4,1
2018-02-10,6.0,80.0,8.0,1012.0,0,0,1,0,5,1
2018-02-11,5.0,82.0,5.0,1011.0,1,0,0,0,6,1
2018-02-12,5.0,76.0,8.0,1010.0,0,0,0,0,0,1
2018-02-13,4.0,67.0,5.0,1013.0,0,0,0,0,1,1
2018-02-14,3.0,58.0,5.0,1015.0,0,0,0,0,2,1
2018-02-15,3.0,63.0,4.0,1022.0,0,0,0,0,3,1
2018-02-16,4.0,70.0,5.0,1024.0,0,0,0,0,4,1
2018-02-17,6.0,70.0,5.0,1022.0,0,0,0,0,5,1
2018-02-18,5.0,85.0,7.0,1019.0,1,0,1,0,6,1
2018-02-19,5.0,68.0,6.0,1018.0,0,0,1,0,0,1
2018-02-20,4.0,69.0,4.0,1010.0,0,0,0,0,1,1
2018-02-21,5.0,68.0,6.0,1009.0,0,0,0,0,2,1
2018-02-22,4.0,78.0,4.0,1008.0,0,0,1,0,3,1
2018-02-23,3.0,94.0,5.0,1009.0,0,1,1,1,4,1
2018-02-24,6.0,81.0,4.0,1010.0,0,0,1,0,5,1
2018-02-25,2.0,75.0,20.0,1013.0,0,1,0,0,6,1
2018-02-26,-2.0,55.0,9.0,1013.0,0,0,0,0,0,1
2018-02-27,-3.0,56.0,4.0,1011.0,0,0,0,0,1,1
2018-02-28,-3.0,63.0,7.0,1016.0,0,0,0,0,2,1
2018-03-01,-2.0,94.0,5.0,1013.0,0,1,0,1,3,2
2018-03-02,0.0,94.0,8.0,999.0,0,1,1,0,4,2
2018-03-03,0.0,98.0,6.0,999.0,1,1,1,0,5,2
2018-03-04,2.0,97.0,6.0,1004.0,1,0,1,0,6,2
2018-03-05,5.0,94.0,5.0,999.0,0,0,1,1,0,2
2018-03-06,6.0,95.0,5.0,993.0,1,0,1,1,1,2
2018-03-07,6.0,94.0,7.0,999.0,1,0,1,0,2,2
2018-03-08,8.0,73.0,5.0,1009.0,1,0,0,0,3,2
2018-03-09,10.0,66.0,6.0,1015.0,0,0,0,0,4,2
2018-03-10,9.0,93.0,5.0,1014.0,0,0,1,1,5,2
2018-03-11,9.0,99.0,7.0,1004.0,0,0,1,0,6,2
2018-03-12,9.0,88.0,7.0,1002.0,0,0,1,0,0,2
2018-03-13,11.0,76.0,5.0,1006.0,1,0,0,0,1,2
2018-03-14,12.0,58.0,7.0,1010.0,0,0,0,0,2,2
2018-03-15,8.0,88.0,10.0,1005.0,0,0,1,0,3,2
2018-03-16,10.0,77.0,7.0,1002.0,0,0,1,0,4,2
2018-03-17,9.0,93.0,10.0,995.0,0,0,1,0,5,2
2018-03-18,7.0,94.0,10.0,996.0,0,0,1,0,6,2
2018-03-19,4.0,91.0,10.0,1001.0,0,0,1,0,0,2
2018-03-20,6.0,78.0,9.0,1006.0,0,0,1,0,1,2
2018-03-21,6.0,64.0,8.0,1018.0,0,0,1,0,2,2
2018-03-22,6.0,55.0,8.0,1014.0,0,0,0,0,3,2
